t,Va_N,Va_E,Va_D,y_VN,y_VE,y_VD,thetaN_true,thetaE_true,thetaD_true
103.2024999999424,11.448209374789137,81.4582434332501,-0.13801082035149478,12.491984161957832,78.62592091535376,1.7269099750155175,1.0437747871686955,-2.8323225178963396,1.8649207953670122
103.3024999999423,11.447978177910983,81.4565983830348,-0.13810544435282213,11.2082240400892,78.5391567919415,1.9211559151741708,-0.23975413782178123,-2.9174415910933083,2.059261359526993
103.4024999999422,11.447747536975216,81.4549572885553,-0.13817187103590184,12.42235581490301,78.47932385556571,2.009625089890951,0.9746082779277949,-2.9756334329895906,2.147796960926853
103.50249999994212,11.447517494301584,81.45332045093213,-0.13821028785161402,12.02451897786409,78.96757223217666,1.6060154867853327,0.5770014835625066,-2.485748218755458,1.7442257746369467
103.60249999994204,11.44728809301295,81.45168817700028,-0.13822083164492543,12.426282789928745,78.26107332180143,1.8624801065912928,0.9789946969157942,-3.190614855198838,2.000700938236218
103.70249999994194,11.447059379916347,81.45006079980948,-0.13820346718822765,12.432862621612315,79.00245506470122,1.5837764337601181,0.9858032416959684,-2.4476057351082474,1.7219799009483459
103.80249999994184,11.446831399747127,81.44843863766789,-0.13815825590697942,12.126595424203824,78.84851552941095,1.5872177002013284,0.6797640244566963,-2.5999231082569447,1.7253759561083077
103.90249999994175,11.446604197374215,81.44682200983468,-0.1380852470445985,12.291993224741471,79.17131221258448,1.261683839934938,0.8453890273672555,-2.2755097972501916,1.3997690869795365
104.00249999994166,11.446377814939348,81.4452112161639,-0.1379846045366834,12.528416838844787,78.78238671648258,1.6187713831299573,1.082039023905439,-2.662824499681314,1.7567559876666408
104.10249999994156,11.446152294371318,81.44360655499645,-0.137856486953569,12.24858172945179,78.53509941830751,1.8105720268834675,0.8024294350804717,-2.908507136688939,1.9484285138370365
104.20249999994148,11.445927678249314,81.44200832930025,-0.13770101075386001,11.872188090748757,78.75318055728101,1.7865009189123382,0.42626041249944413,-2.6888277720192377,1.9242019296661983
104.3024999999414,11.445704009025368,81.44041684113375,-0.1375182892832697,11.976547550867386,78.6636113679459,2.032011112228513,0.530843541842018,-2.776805473187852,2.1695294015117828
104.4024999999413,11.445481330073958,81.43883239912273,-0.13730838834982778,12.142086930787704,78.91026788621679,1.936150114239954,0.6966056007137458,-2.528564512905942,2.073458502589782
104.5024999999412,11.445259686448482,81.43725532383831,-0.13707129877965232,11.342966659026828,79.03169100737435,2.3629987539039896,-0.10229302742165469,-2.4055643164639595,2.500070052683642
104.60249999994112,11.445039118175252,81.43568590008294,-0.13680722760582226,11.659254461341195,79.51275939322419,1.1341459638034768,0.21421534316594354,-1.922926506858762,1.270953191409299
104.70249999994104,11.444819666537905,81.43412442160482,-0.1365163130147444,11.760082481472445,78.95806626822299,1.4921390418085654,0.31526281493453956,-2.4760581533818335,1.6286553548233098
104.80249999994092,11.444601373073604,81.43257118395623,-0.13619866886041565,11.70207888716142,78.80013744726115,1.8029607495951687,0.2574775140878153,-2.6324337366950807,1.9391594184555843
104.90249999994084,11.444384277693134,81.43102647111716,-0.13585447317172492,12.231215537143761,78.67103396835704,1.0635368060706136,0.7868312594506266,-2.7599925027601233,1.1993912792423385
105.00249999994077,11.444168422303337,81.42949058127029,-0.13548380362525664,12.140450047670491,79.1397720565695,1.5341137790097996,0.6962816253671551,-2.289718524700785,1.6695975826350562
105.10249999994066,11.443953844498227,81.42796378191095,-0.1350869184383029,12.20447405548308,78.34064874967513,1.4561768186545687,0.7605202109848537,-3.0873150322358174,1.5912637370928717
105.20249999994056,11.443740584440054,81.42644635880836,-0.1346639422675345,11.612312207039587,78.77691182671356,1.3218640842626992,0.16857162259953312,-2.6495345320948056,1.4565280265302336
105.30249999994048,11.443528684258197,81.42493861172872,-0.13421490938157446,12.46491199799675,78.90031159935087,1.6868371441206924,1.0213833137385544,-2.5246270123778434,1.821052053502267
105.4024999999404,11.443318182427875,81.42344081443737,-0.13374001139386024,12.182564297926863,79.12833527640029,1.7908621955895268,0.7392461154989884,-2.2951055380370806,1.924602206983387
105.5024999999403,11.443109114250813,81.42195321811913,-0.13323955927904174,11.7166427244487,78.76979403235073,1.5438360024754663,0.2735336101978877,-2.6521591857684004,1.6770755617545081
105.6024999999402,11.44290151648828,81.42047608434407,-0.13271377454043984,12.128969386918712,78.6259975272106,1.6965201125923626,0.6860678704304309,-2.794478557133472,1.8292338871328024
105.70249999994012,11.442695430240434,81.41900970555852,-0.13216267683713728,12.282235204682813,78.50107923815885,1.6315072989396238,0.8395397744423785,-2.9179304673996738,1.763669975776761
105.80249999994004,11.442490892704937,81.41755434643578,-0.13158645620848336,11.896975135103828,78.55634472161903,2.444054811374194,0.4544842423988905,-2.8612096248167496,2.5756412675826774
105.90249999993992,11.442287941206901,81.41611027255612,-0.13098528315840108,12.317601894855562,78.54014971985487,1.4843338047578478,0.87531395364866,-2.8759605527012577,1.615319087916249
106.00249999993984,11.442086609781667,81.41467772609363,-0.130359453278366,12.068991581574831,79.11628311982774,1.6468796517528546,0.6269049717931638,-2.2983946062658864,1.7772391050312206
106.10249999993977,11.441886932013027,81.41325694600931,-0.1297092618904411,12.222137430107296,78.21078552059338,1.7995739376587798,0.7802504980942678,-3.20247142541594,1.929283199549221
106.20249999993966,11.441688945668885,81.4118482010358,-0.12903479988076816,12.363786446593124,78.78221218069513,1.4883066537348806,0.9220975009242391,-2.6296360203406652,1.6173414536156487
106.30249999993956,11.44149268582081,81.41045174072036,-0.12833626917354807,12.299369005538782,78.43708861635119,1.5949814520630206,0.8578763197179713,-2.973363124369166,1.7233177212365687
106.40249999993948,11.441298187305676,81.40906781294015,-0.12761386769674216,12.150001790670258,78.45835089586855,2.4757220075313375,0.7087036033645805,-2.950716917071608,2.6033358752280797
106.5024999999394,11.441105485247537,81.40769666761582,-0.1268677664450572,11.908748023932063,78.12562147722639,2.012314102757473,0.4676425386845257,-3.2820751903894316,2.13918186920253
106.6024999999393,11.44091461244637,81.40633853813134,-0.12609822499390436,12.074140658535772,78.71697297721109,1.8297244576419147,0.6332260460894011,-2.689365560920249,1.9558226826358192
106.7024999999392,11.440725601710367,81.40499365792915,-0.12530548226889826,12.158185886320371,78.6963099009936,1.8910770603627838,0.7174602846100049,-2.7086837569355584,2.016382542631682
106.80249999993912,11.440538487288764,81.40366227070524,-0.12448969904525696,12.084458457035112,79.0135428766646,1.540760644656776,0.6439199697463474,-2.390119394040633,1.665250343702033
106.90249999993902,11.44035330233567,81.40234461236328,-0.12365107075161424,11.851702005083753,78.9148806847666,1.8970817920782783,0.4113487027480839,-2.4874639275966755,2.0207328628298926
107.00249999993892,11.440170075385163,81.40104088593388,-0.12278998146736567,11.959920052680033,78.75385969226868,1.9735937211891108,0.5197499772948693,-2.6471811936652077,2.0963837026564764
107.10249999993884,11.439988839601037,81.39975132739438,-0.12190657847207195,11.711177958556528,78.36316773337029,1.9264141301548687,0.2711891189554909,-3.036583594024097,2.0483207086269406
107.20249999993877,11.43980962788634,81.39847617085793,-0.12100101799600778,12.082001009326513,78.510654960648,1.6027694744610161,0.6421913814401731,-2.8878212102099314,1.7237704924570239
107.30249999993866,11.439632470998745,81.39721563517625,-0.12007353812558184,11.737770979388376,78.56356681597273,2.085893088128079,0.2981385083896314,-2.8336488192035136,2.205966626253661
107.40249999993856,11.43945739575856,81.39596991118559,-0.11912452672220956,11.980101959606607,78.38497818516186,1.8470564720461884,0.5406445638480484,-3.0109917260237395,1.966180998768398
107.50249999993848,11.439284429800974,81.39473919552096,-0.11815430588555047,12.122743704371919,78.69845826687316,1.6696147364973135,0.6834592745709451,-2.696280928647794,1.787769042382864
107.6024999999384,11.439113600426886,81.39352368243782,-0.11716318689279319,12.115323739489417,78.94654142870411,1.661825694522744,0.6762101390625312,-2.446982253733707,1.7789888814155372
107.7024999999383,11.438944938969971,81.39232359488739,-0.11615128555438488,11.79425000977555,78.64583027239128,1.9860018533154449,0.3553050708055772,-2.746493322496105,2.10215313886983
107.8024999999382,11.43877847193429,81.39113912145545,-0.11511891954446596,12.195412468916702,78.5865867059929,2.54520369312767,0.7566339969824114,-2.804552415462557,2.6603226126721355
